"pid","assessed_value"
3495,128842.689462598
3496,261980.810273718
3497,80162.7153447076
3498,693335.643451428
3499,489523.136923986
3500,160431.685616083
3501,370804.325750194
3502,154286.587905847
3503,199995.517348691
3504,301862.447477369
3505,223151.368257594
3506,140082.144257932
3507,162562.490412389
3508,81432.2674158789
3509,86517.9949933817
3510,685558.612589164
3511,283574.895630476
3512,273115.003601022
3513,321736.181463312
3514,212381.737426366
3515,264165.359108894
3516,405499.550230286
3517,160061.352373665
3518,150519.271861706
3519,491830.80117933
3520,668187.266515425
3521,931085.046999899
3522,181639.18938033
3523,11340.3306565939
3524,294007.096708442
3525,427283.3212235
3526,113838.020669682
3527,92969.1627809947
3528,328625.653611887
3529,628967.755246831
3530,190662.338324487
3531,366220.502591302
3532,139450.339670809
3533,131974.994263563
3534,176998.229446389
3535,235512.512988419
3536,967389.198825684
3537,470794.206668718
3538,99899.4489358388
3539,76903.2892928407
3540,241659.723984036
3541,262159.545831075
3542,538537.810441871
3543,179481.202845558
3544,149383.517485206
3545,301352.914421965
3546,558004.956316376
3547,495747.875824894
3548,319998.234362171
3549,248201.384059604
3550,739192.86897277
3551,253620.668959423
3552,428231.811766384
3553,657755.091985456
3554,341084.232019821
3555,163434.122430881
3556,266942.633034322
3557,237586.595539788
3558,370769.082237347
3559,154203.29799695
3560,155794.13015014
3561,610233.104616339
3562,439848.824667295
3563,1067922.09643423
3564,721202.207481425
3565,313248.935748776
3566,200912.090234943
3567,329278.639694253
3568,53892.7423219499
3569,664667.438002683
3570,524906.649373997
3571,542100.148795921
3572,158190.923507735
3573,264999.26656726
3574,56828.1337002427
3575,160334.514004972
3576,259794.27505004
3577,136035.465382683
3578,102748.081449654
3579,333257.630765129
3580,370034.763123561
3581,88545.2745062282
3582,281273.009616098
3583,330079.919006185
3584,1814432.28866765
3585,200291.527230726
3586,51147.1021582081
3587,262569.741393059
3588,347293.109689352
3589,612174.624537401
3590,402954.986356182
3591,141892.495804736
3592,200300.120188284
3593,165308.360652408
3594,256290.498026011
3595,870533.394568799
3596,373611.408125455
3597,253768.788914308
3598,240470.113101272
3599,621311.662358806
3600,340789.290406949
3601,278919.420293175
3602,157450.183745854
3603,130932.61164782
3604,129450.393863397
3605,103863.411563943
3606,516479.608484653
3607,379810.782691513
3608,674788.86707096
3609,192008.584572486
3610,342861.58778714
3611,339978.429961777
3612,24322.8531097116
3613,768249.149469256
3614,620332.453615574
3615,110681.731568889
3616,168303.896257636
3617,473608.07887629
3618,366299.047859018
3619,316886.122101929
3620,290407.427825204
3621,228116.225627304
3622,171240.361016799
3623,194034.384124855
3624,80738.4670879582
3625,76802.641893277
3626,258845.50610311
3627,278647.555737189
3628,113372.832050949
3629,359473.81835276
3630,268768.153661389
3631,302671.09393148
3632,417807.698975392
3633,987823.009755925
3634,184158.105069391
3635,484056.791479878
3636,67117.9787478789
3637,46985.4872547984
3638,215238.606549682
3639,122519.803443421
3640,245706.766843492
3641,77015.2686310419
3642,552634.752178909
3643,145738.306000965
3644,95339.5080520425
3645,51060.0407193237
3646,37327.6571789516
3647,560862.402513197
3648,291310.810399556
3649,314397.854069078
3650,295254.89374372
3651,241743.696944898
3652,161015.588146835
3653,609537.926769875
3654,260373.022506884
3655,181096.328600929
3656,477048.726029161
3657,91150.7804926253
3658,479226.882730728
3659,168260.909757266
3660,235476.951450658
3661,83988.2578554185
3662,357480.36749862
3663,236359.109647134
3664,123001.520513109
3665,300946.145916084
3666,226981.665856688
3667,93485.845298949
3668,212160.411000209
3669,240657.325991175
3670,283943.786482758
3671,240376.834068457
3672,287033.142177808
3673,55186.7241988736
3674,206803.951594086
3675,269250.31525541
3676,372083.915676801
3677,266065.273227201
3678,434601.094094028
3679,221443.592903846
3680,272688.448447169
3681,417996.418356827
3682,319776.91494568
3683,145038.795705283
3684,74899.8453818289
3685,293656.553677117
3686,266923.35483974
3687,344528.240513308
3688,120584.342744924
3689,125228.485985126
3690,252937.999860297
3691,466232.946770265
3692,20973.651510173
3693,229405.799600579
3694,329381.41072453
3695,212434.361264431
3696,218560.376829527
3697,188560.997463088
3698,482422.386915125
3699,174568.704992484
3700,183880.359117408
3701,87255.5493363223
3702,99116.1956788184
3703,141685.678383184
3704,1030746.13069827
3705,451447.32693335
3706,335405.850571553
3707,303524.943994034
3708,137392.399446502
3709,364690.648337327
3710,252426.042214356
3711,117034.327758202
3712,162482.617618304
3713,625793.089290853
3714,102299.542026049
3715,168654.25956598
3716,100865.564037768
3717,235783.297965083
3718,257675.463359036
3719,102164.050485226
3720,445678.543162587
3721,273251.768225924
3722,482166.709093426
3723,159448.740851442
3724,169364.234795753
3725,415310.235719794
3726,311216.376577419
3727,217032.323599661
3728,386674.872469194
3729,604342.77230327
3730,236592.878587575
3731,128044.559367778
3732,299960.911812489
3733,129485.302886384
3734,88920.9732867327
3735,15337.9484222826
3736,658941.34200025
3737,282508.918836537
3738,-295.776038502536
3739,283079.577022027
3740,164948.489462188
3741,69331.7098483366
3742,126032.621315249
3743,125130.078879399
3744,308007.530995506
3745,197922.357657782
3746,341858.422240952
3747,507026.280667858
3748,635420.942561623
3749,176902.605938565
3750,276212.15516052
3751,439470.231607125
3752,228321.31817115
3753,455627.51854516
3754,371727.826801656
3755,293377.829167115
3756,343006.720963665
3757,190830.841035816
3758,122248.154480375
3759,391566.876342881
3760,411301.450972041
3761,200933.833469882
3762,342314.824863184
3763,454474.608451841
3764,181466.759934776
3765,91472.3246295216
3766,118278.826291327
3767,21636.6440317116
3768,44433.5936320268
3769,53388.2861808217
3770,291456.668781984
3771,330554.610243796
3772,757668.748209678
3773,307455.727907379
3774,244713.434927995
3775,241167.457929257
3776,265441.46659394
3777,487706.552237498
3778,299968.995395037
3779,63933.0300360154
3780,111702.602632887
3781,97025.2428411617
3782,289475.276648523
3783,343386.990489206
3784,550016.298939663
3785,148047.156067464
3786,323695.829841939
3787,474410.558856999
3788,323170.788737999
3789,147250.772860736
3790,119015.148902625
3791,111137.87214488
3792,130137.605167692
3793,116958.638157577
3794,126509.633824517
3795,583345.97507094
3796,551807.721869674
3797,78105.309688973
3798,115700.988541729
3799,145649.25600712
3800,177541.067209028
3801,265437.711194478
3802,627039.595636004
3803,273198.713047539
3804,321602.223877725
3805,284832.45833379
3806,291140.556423342
3807,1154277.74788679
3808,279783.515749094
3809,322932.394044001
3810,154342.78783047
3811,186773.998582872
3812,172686.676332747
3813,193781.828161941
3814,80038.7180239349
3815,208180.224402712
3816,723688.06805305
3817,94509.2642921111
3818,220909.62670931
3819,643964.508684175
3820,268573.340325665
3821,564279.349104034
3822,211973.365788311
3823,237197.851028449
3824,632852.986387313
3825,263246.786170872
3826,524488.286597571
3827,138718.151552682
3828,102186.893115776
3829,356985.816188361
3830,390565.150456029
3831,114151.517121901
3832,377434.411598292
3833,94796.4670929398
3834,167707.847988631
3835,221434.224431771
3836,559057.217050417
3837,387758.991042218
3838,568382.455017891
3839,82154.2266211041
3840,174753.496973673
3841,260272.231470263
3842,367745.003150517
3843,324203.16951536
3844,136815.651060032
3845,261187.717708802
3846,182276.766517787
3847,358155.257735378
3848,413077.063727048
3849,224059.121587971
3850,351744.119514025
3851,227904.789034915
3852,348460.251135485
3853,334614.492532061
3854,316674.41884074
3855,167359.953080593
3856,383946.52249718
3857,47320.8412015028
3858,375766.074238962
3859,147451.882180039
3860,429210.284364004
3861,254663.239453286
3862,277946.583847308
3863,282031.727880642
3864,131474.17853674
3865,101944.469466998
3866,344510.358224347
3867,440470.206950014
3868,382159.143457263
3869,132365.933925798
3870,367186.025815186
3871,200171.301497814
3872,188301.317708885
3873,198417.924834228
3874,99316.3127456159
3875,511914.811530407
3876,119750.25669915
3877,151326.385095093
3878,417381.746103419
3879,412744.247466647
3880,320010.559338551
3881,234395.597465736
3882,326690.808962764
3883,870472.872615362
3884,256719.837207145
3885,729012.024758936
3886,7958.73638499718
3887,147201.092123093
3888,452716.090659434
3889,412905.262634934
3890,459479.648994113
3891,253325.366405964
3892,178479.474862592
3893,98089.1738140262
3894,87105.3971981049
3895,788597.138269872
3896,141511.852244463
3897,562452.397520224
3898,106132.888619756
3899,161962.753970835
3900,246755.408572512
3901,495225.99185555
3902,264522.257509942
3903,264725.399414998
3904,93755.1171711933
3905,236447.515739943
3906,217758.504961257
3907,399981.407459886
3908,136218.221425871
3909,653317.997696563
3910,241478.859628666
3911,139535.808601388
3912,241804.532191473
3913,118113.476573174
3914,682176.241060762
3915,719665.196424067
3916,201176.097990518
3917,96721.450014162
3918,135869.973358909
3919,264503.373082132
3920,321814.508801784
3921,340133.123768136
3922,131306.285787706
3923,133208.792700726
3924,424127.258637164
3925,236535.188090898
3926,332552.220788599
3927,53039.7448018981
3928,149039.035296712
3929,586994.585546453
3930,313049.177488569
3931,724561.80422774
3932,63769.2938357453
3933,594832.346607997
3934,418656.584775008
3935,247777.325010932
3936,142009.398172918
3937,146829.206403804
3938,218703.992779496
3939,366188.26223669
3940,676853.221688416
3941,137975.58336074
3942,9273.36271544813
3943,385733.377860344
3944,429520.711638071
3945,253216.732994579
3946,401288.230892328
3947,196162.935497182
3948,142742.166020422
3949,229254.713772351
3950,668161.654886553
3951,727513.40355949
3952,321184.292330337
3953,36315.8529220082
3954,236680.563070577
3955,277827.932893054
3956,415077.398186729
3957,258289.724563129
3958,229147.31386755
3959,239763.14809589
3960,1069017.00959743
3961,387308.98980739
3962,271884.73059949
3963,289782.510554379
3964,362162.728563683
3965,324589.721514149
3966,513913.048387718
3967,441774.168566465
3968,261800.61311878
3969,317044.668865017
3970,304003.517533334
3971,193009.062810368
3972,320013.212091197
3973,492172.933482965
3974,188183.811778903
3975,555880.193263676
3976,378610.025327721
3977,236082.661703271
3978,52130.4462874986
3979,232249.588558891
3980,318412.359669903
3981,288269.031624102
3982,124454.972208596
3983,124477.019043313
3984,437772.479654919
3985,94823.7272178354
3986,416544.11591427
3987,298865.05329875
3988,17881.8895530192
3989,84810.9601372454
3990,72262.8881599025
3991,354378.102557296
3992,394886.185392881
3993,686944.43539819
3994,332542.886514864
3995,105666.570428434
3996,119684.253870153
3997,249427.056451464
3998,348654.422210142
3999,340760.249610434
4000,325687.178113811
4001,548368.594524302
4002,590803.564821662
4003,473391.443958743
4004,52264.4406690375
4005,308979.347654744
4006,209039.721103904
4007,796596.911667136
4008,26616.7328027644
4009,305344.023479108
4010,175554.476664583
4011,265218.390887912
4012,272675.914005083
4013,386594.89847005
4014,611312.504444882
4015,314384.626785282
4016,135137.21471618
4017,268126.387641746
4018,467344.017296628
4019,239961.431572255
4020,333500.192276612
4021,458647.121355125
4022,156897.990440065
4023,276042.80115838
4024,163747.112343491
4025,212543.723758058
4026,321842.821197948
4027,490011.135645438
4028,257538.622595485
4029,262609.278750081
4030,255402.294510363
4031,211726.477900133
4032,309823.945580906
4033,129410.311941965
4034,384969.220456057
4035,83039.2416539154
4036,408841.299197892
4037,426336.449330859
4038,107006.087617451
4039,811400.111401628
4040,8832.63108056819
4041,360704.631923328
4042,147765.476956389
4043,298127.161966963
4044,254111.227777127
4045,275205.810923903
4046,97280.7056203473
4047,235614.477831377
4048,125201.654581035
4049,576943.736295721
4050,95158.3768764038
4051,322646.179972951
4052,406654.49561954
4053,193750.907489959
4054,279224.509268301
4055,279670.817656214
4056,356233.940092003
4057,322586.9718852
4058,366789.294704997
4059,161527.964693774
4060,268296.2065582
4061,676883.217041439
4062,220112.657107644
4063,121216.28309266
4064,167206.657861291
4065,54065.7992177898
4066,96201.5433175738
4067,530700.230786879
4068,234826.757921492
4069,150388.54049782
4070,310405.345026372
4071,273158.310752026
4072,90755.2860310165
4073,383317.523746061
4074,474549.523102044
4075,181965.389818941
4076,660148.231927515
4077,497908.126720457
4078,304424.521468306
4079,595532.438591388
4080,190243.99049185
4081,553517.617634318
4082,197356.306149911
4083,516198.563596926
4084,598803.136373345
4085,243011.755293329
4086,469803.010495601
4087,191084.812537707
4088,55590.3612587567
4089,258639.919670269
4090,54607.169922294
4091,130950.242445542
4092,292253.569191697
4093,181912.266401733
4094,89298.5185779982
4095,336359.288174505
4096,673485.740753176
4097,140715.682365568
4098,283849.526104434
4099,576891.967739233
4100,70700.9837334224
4101,326323.551134173
4102,328867.585087774
4103,561674.241652572
4104,190319.400789266
4105,68589.0196992821
4106,186385.843423231
4107,364380.821088779
4108,131275.255371844
4109,231447.840834206
4110,260048.583043944
4111,297785.062355827
4112,337063.915717332
4113,171943.076614266
4114,97933.8064722209
4115,65604.3253468332
4116,210830.475837998
4117,239509.409439508
4118,203908.900637371
4119,550152.652383483
4120,79381.1769307251
4121,573807.19657116
4122,300917.154227333
4123,293480.212006179
4124,216409.066581567
4125,135938.775751568
4126,225644.329875036
4127,220128.170845868
4128,148500.880132919
4129,220471.518654933
4130,120328.34423708
4131,138389.525302684
4132,521791.899618405
4133,274769.492124495
4134,-8945.0087114122
4135,62060.0603765671
4136,145916.277021467
4137,581381.73527471
4138,79150.0383903148
4139,426982.659266017
4140,426701.84267603
4141,254064.955407288
4142,167511.265726478
4143,494585.902277063
4144,321696.883547593
4145,307983.231556988
4146,107210.526889408
4147,631238.088461898
4148,357893.059676013
4149,241283.879427345
4150,206677.41557022
4151,512073.636026047
4152,652265.965116194
4153,309806.800864136
4154,260779.717571712
4155,382273.368063677
4156,741175.414814006
4157,12990.6568423169
4158,90152.2429674527
4159,246194.076954619
4160,557079.192537835
4161,167454.536104247
4162,317434.926089146
4163,246360.801817219
4164,269341.016507921
4165,277411.113513304
4166,348928.877059761
4167,293233.885606364
4168,172657.601354035
